0,5,173,25,0,0,1,89,474799,-1,-1,-1,-1,-1,-1
0,5,169,32,0,0,1,82,437704,-1,-1,-1,-1,-1,-1
0,5,162,21,0,0,1,79,422064,-1,-1,-1,-1,-1,-1
0,5,176,34,0,0,1,28,152568,-1,-1,-1,-1,-1,-1
0,6,160,16,0,0,0,4,21376,-1,-1,-1,-1,-1,-1
0,6,187,32,0,0,0,21,111408,-1,-1,-1,-1,-1,-1
0,6,184,30,0,0,0,36,190584,-1,-1,-1,-1,-1,-1
0,6,191,28,0,0,0,38,201091,-1,-1,-1,-1,-1,-1
0,6,180,21,0,0,0,43,227404,-1,-1,-1,-1,-1,-1
0,6,189,28,0,0,0,45,238058,-1,-1,-1,-1,-1,-1
0,6,183,27,0,0,0,51,269732,-1,-1,-1,-1,-1,-1
0,6,179,29,0,0,0,68,359542,-1,-1,-1,-1,-1,-1
0,6,188,22,0,0,1,93,495953,-1,-1,-1,-1,-1,-1
0,6,178,32,0,0,1,91,485208,-1,-1,-1,-1,-1,-1
0,6,185,29,0,0,1,80,427199,-1,-1,-1,-1,-1,-1
0,6,182,19,0,0,1,79,422104,-1,-1,-1,-1,-1,-1
0,6,181,25,0,0,1,54,289983,-1,-1,-1,-1,-1,-1
0,6,177,23,0,0,1,51,274164,-1,-1,-1,-1,-1,-1
0,6,190,23,0,0,1,26,142185,-1,-1,-1,-1,-1,-1
0,7,196,29,0,0,0,11,58574,-1,-1,-1,-1,-1,-1
0,7,192,32,0,0,0,16,85030,-1,-1,-1,-1,-1,-1
0,7,186,21,0,0,0,25,132347,-1,-1,-1,-1,-1,-1
0,7,195,25,0,0,0,32,169396,-1,-1,-1,-1,-1,-1
0,7,194,27,0,0,0,35,185266,-1,-1,-1,-1,-1,-1
0,7,193,21,0,0,0,43,227378,-1,-1,-1,-1,-1,-1
0,7,198,29,0,0,0,59,312009,-1,-1,-1,-1,-1,-1
0,7,197,32,0,0,1,92,490505,-1,-1,-1,-1,-1,-1
0,7,201,29,0,0,1,78,416638,-1,-1,-1,-1,-1,-1
0,7,200,28,0,0,1,69,369129,-1,-1,-1,-1,-1,-1
